Course_Num,Dept,Num,Title
3291,ECON,26530,"Environment, Agriculture, and Food: Economic and Policy Analysis"
3292,ECON,26540,"Environment, Agriculture, and Food: Advanced Economic and Policy Analysis"
3293,ECON,26700,Economics of Education
3294,ECON,26800,Energy and Energy Policy
3295,ECON,26920,Behavioral Economics and Policy
3296,ECON,27000,International Economics
3297,ECON,27700,Health Economics and Public Policy
3298,ECON,27720,Economics and Regulation of Health Care Markets: Theory and Empirics
3299,ECON,28060,The Economics of Organizations: An Experimental Perspective
3300,ECON,28100,The Economics of Sports
3301,ECON,28600,Economic Analysis of Law
3302,ECON,28620,Crony Capitalism
3303,ECON,28700,The Economics of Crime
3304,ECON,29700,Undergrad Rdg/Rsch: Economics
3305,ECON,29800,Undergraduate Honors Workshop
3306,BUSN,20100,Financial Accounting
3307,BUSN,20101,Managerial Accounting
3308,BUSN,20150,Financial Statement Analysis
3309,BUSN,20330,Building the New Venture
3310,BUSN,20340,Developing a New Venture
3311,BUSN,20160,Accounting for Entrepreneurship
3312,BUSN,20410,Corporation Finance
3313,BUSN,20400,Investments
3314,BUSN,20702,Managerial Decision Making
3315,BUSN,20710,Behavioral Economics
3316,BUSN,20701,Managing in Organizations
3317,BUSN,20600,Marketing Management
3318,BUSN,20610,Pricing Strategy
3319,BUSN,20620,Data Science for Marketing
3320,BUSN,20500,Operations Management
3321,BUSN,20510,Managerial Decision Modeling
3322,BUSN,20800,Big Data
3323,BUSN,20810,Machine Learning
3324,BUSN,20820,Financial Econometrics
3325,BUSN,20900,Competitive Strategy
3326,BUSN,20230,International Financial Policy
3327,PBPL,20000,Economics for Public Policy
3328,PBPL,20235,Computing for Social Sciences
3329,PBPL,20305,Inequality in Urban Spaces
3330,PBPL,21390,Philosophy of Poverty
3331,PBPL,21425,Health in a Changing America: Social Context and Human Rights
3332,PBPL,21501,Environmental Justice
3333,PBPL,22100,Politics and Policy
3334,PBPL,22200,Public Policy Analysis
3335,PBPL,22300,Policy Implementation
3336,PBPL,23000,Organizational Analysis
3337,PBPL,23100,Environmental Law
3338,PBPL,23200,The Economics of Crime
3339,PBPL,23550,Urban Ecology and the Nature of Cities
3340,PBPL,23606,"Political Culture, Social Capital, and The Arts"
3341,PBPL,23650,Revolutionizing Agriculture: Early Modern Technologies for the New Millennium
3342,PBPL,23700,Geographical Issues in Housing and Community Development
3343,PBPL,24102,Environmental Politics
3344,PBPL,24105,Urban Design: The Chicago Experience
3345,PBPL,24308,Reproductive Worlds
3346,PBPL,24605,Introduction to Urban Sciences
3347,PBPL,24701,U.S. Environmental Policy
3348,PBPL,24751,The Business of Non-Profits: The Evolving Social Sector
3349,PBPL,24756,Exploring the Resilient City
3350,PBPL,24901,"Trade, Development and Poverty in Mexico"
3351,PBPL,25003,"Immigration, Law and Society"
3352,PBPL,25004,Punishment and Social Theory
3353,PBPL,25005,Inequality at Work: The Changing Nature of Working Class Jobs and Prospects for Improvement
3354,PBPL,25120,Child Development and Public Policy
3355,PBPL,25216,The American Presidency
3356,PBPL,25220,Constructing a Society of Human Rights: A Psychological Framework
3357,PBPL,25370,Social Justice and Social Policy
3358,PBPL,25405,Child Poverty and Chicago Schools
3359,PBPL,25630,"Poverty, Work, and Family Policy"
3360,PBPL,25663,Urban Studies: Placemaking
3361,PBPL,25831,Comparative Politics and Policy
3362,PBPL,25832,Early Human Capital Development
3363,PBPL,25833,Comparative Social Policy Analysis
3364,PBPL,25840,Odyssey Engaged Nonprofit Practicum
3365,PBPL,25860,"Crime, Justice, and Inequality in the American City"
3366,PBPL,26075,Police and Citizen
3367,PBPL,26200,Field Rsch Proj-1: Pubpol
3368,PBPL,26300,Field Research Project in Public Policy II
3369,PBPL,26205,Big Art - Little Art
3370,PBPL,26301,Field Research Project in Public Policy
3371,PBPL,26400,Quantitative Methods in Public Policy
3372,PBPL,26416,Latin American Extractivisms
3373,PBPL,26433,Practicum in Environmental Management
3374,PBPL,26444,Practicum in Campus Athletics and Environment
3375,PBPL,26501,Social Demography
3376,PBPL,26530,"Environment, Agriculture, and Food: Economic and Policy Analysis"
3377,PBPL,26531,"Environment, Agriculture, and Food: Advanced Economic and Policy Analysis"
3378,PBPL,26690,The Politics of Health Care
3379,PBPL,26705,Economics of Education
3380,PBPL,26836,Labor Economics for Public Policy
3381,PBPL,26885,Women in the Labor Market
3382,PBPL,26988,The Politics of Organizational Ethics
3383,PBPL,27000,International Economics
3384,PBPL,27040,Public Finance and Public Policy
3385,PBPL,27070,Philanthropy: Private Acts and Public Goods
3386,PBPL,27150,China's Economic Development & Transition
3387,PBPL,27156,Urban Design with Nature
3388,PBPL,27325,Urban Ecology in the Calumet Region
3389,PBPL,27809,Violence in the Early Years
3390,PBPL,27818,Philosophical Foundations of Public Policy
3391,PBPL,27821,Urban Schools and Communities
3392,PBPL,27905,Global Health Metrics
3393,PBPL,28050,Remaking Chicago: The City That Works on Social Change
3394,PBPL,28139,"Society, Politics and Security in Israel"
3395,PBPL,28150,U.S. Foreign Policy: Inst & Decision making 21st Century
3396,PBPL,28300,Health Economics and Public Policy
3397,PBPL,28310,Healthcare and Healthcare Reform
3398,PBPL,28350,Education and Development: Policy and Research
3399,PBPL,28375,Political Economy of Development
3400,PBPL,28401,Gender in the Classroom
3401,PBPL,28425,Strategic Behavior and Regulation of Firms
3402,PBPL,28488,Politics and Public Policy in Latin America
3403,PBPL,28501,Process and Policy in State and City Government
3404,PBPL,28510,Bombay/Mumbai: Urban Life/Urban Politics
3405,PBPL,28525,Missing Markets: The Economics of the Environment
3406,PBPL,28528,Household Finance: Theory and Applications
3407,PBPL,28538,Political Economy of Natural Resources
3408,PBPL,28550,Social Experiments: Design and Experimentation
3409,PBPL,28605,Economic Analysis of Law
3410,PBPL,28640,Mixed Methods Approaches to Policy Research
3411,PBPL,28678,Massive Change: Finance & Economics
3412,PBPL,28702,Electoral Politics
3413,PBPL,28730,Insurgency in South and Southeast Asia
3414,PBPL,28747,The Modern Welfare State
3415,PBPL,28750,"Conflict: Root Causes, Consequences, and Solutions for the Future"
3416,PBPL,28775,Poverty and Economic Development
3417,PBPL,28780,The Art and Science of Negotiations and Persuasion
3418,PBPL,28791,Behavioral Science and Public Policy
3419,PBPL,28805,Behavioral Economics and Policy
3420,PBPL,28820,Machine Learning and Policy
3421,PBPL,28829,Artificial Intelligence for Public Policy
3422,PBPL,28871,Constitutional Law
3423,PBPL,28891,The Supreme Court and Public Policy
3424,PBPL,28900,Environmental and Science Policy
3425,PBPL,28920,"Inequality: Origins, Dimensions, and Policy"
3426,PBPL,28923,Health Impacts of Transportation Systems
3427,PBPL,28957,The Social Psychology of Behavior in Organizations
3428,PBPL,29000,Energy and Energy Policy
3429,PBPL,29050,Youth Law and Policy: Child Welfare and Juv. Just. in the U.S
3430,PBPL,29120,Poverty Law and Policy Reform
3431,PBPL,29355,Leading Complex Organizations
3432,PBPL,29404,"Inequality, Household Finance, and Tax Policy"
3433,PBPL,29411,"Mediation, Moderation, and Spillover Effects"
3434,PBPL,29600,Internship: Public Policy
3435,PBPL,29700,Reading and Research: Public Policy
3436,PBPL,29701,"Readings and Research: Working Group in Environment, Agriculture, and Food (EAF"
3437,PBPL,29702,"Readings and Research: Working Group in Environment, Agriculture, and Food (EAF) II"
3438,PBPL,29800,BA Seminar: Public Policy I (credit
3439,PBPL,29801,BA Seminar: Public Policy II (no credit
3440,PBPL,29900,BA Paper Preparation: Public Policy
3441,ENST,10001,Getting to Green: The Business Case for Sustainability
3442,ENST,10010,Architecture and Urban Design Towards Sustainable Cities
3443,ENST,12100,Chemistry & The Atmosphere
3444,ENST,12300,Global Warming: Understanding the Forecast
3445,ENST,12402,Life Through a Genomic Lens
3446,ENST,12520,"Climate Change in Literature, Art, and Film"
3447,ENST,13300,The Atmosphere
3448,ENST,20540,The Chicago Climate Change & Culture Institute-I
3449,ENST,20805,Cities and Urban Space in the Ancient World
3450,ENST,21201,Human Impact on the Environment
3451,ENST,21301,Making the Natural World: Foundations of Human Ecology
3452,ENST,21440,(Re)constructing Nature: Restoration Ecology in a Time of Climate Change
3453,ENST,21500,Environmental Justice
3454,ENST,22209,Philosophies of Environmentalism and Sustainability
3455,ENST,22300,South Side Ecologies
3456,ENST,22506,The Natures of the Factory Farm
3457,ENST,22610,Paris and the French Revolution
3458,ENST,22708,"Planetary Britain, 1600-1900"
3459,ENST,23100,Environmental Law
3460,ENST,23190,Eco-consciousness: Climates and Ecologies of Eighteenth-Century Literature
3461,ENST,23289,Marine Ecology
3462,ENST,23505,Environmental Ethics
3463,ENST,23550,Urban Ecology and the Nature of Cities
3464,ENST,23640,Fruited Plains and Scarred Mountains: The Environmental History of Work in the United States
3465,ENST,23650,Revolutionizing Agriculture: Early Modern Technologies for the New Millennium
3466,ENST,23900,Environmental Chemistry
3467,ENST,24102,Environmental Politics
3468,ENST,24190,Imagining Chicago's Common Buildings
3469,ENST,24201,China's Eco-Environmental Challenges and Society's Responses
3470,ENST,24600,Introduction to Urban Sciences
3471,ENST,24660,Urban Geography
3472,ENST,24680,Introduction to Urban Planning
3473,ENST,24701,U.S. Environmental Policy
3474,ENST,24705,"Energy: Science, Technology, and Human Usage"
3475,ENST,24756,Exploring the Resilient City
3476,ENST,24800,Complex Problem: World Hunger
3477,ENST,25006,How Things Get Done in Cities and Why
3478,ENST,25014,Introduction to Environmental History
3479,ENST,25114,"Natural History and Empire, circa 1500-1800"
3480,ENST,25115,Francis Bacon's Philosophy of Nature
3481,ENST,25116,"Utopia, Dystopia, and the Apocalypse in Western Culture"
3482,ENST,25117,Natural History of Humans/Human History of Nature
3483,ENST,25460,Environmental Effects on Human Health
3484,ENST,25500,Biogeography
3485,ENST,25900,Cultural Geography
3486,ENST,26100,Roots of the Modern American City
3487,ENST,26433,Practicum in Environmental Management
3488,ENST,26444,Practicum in Campus Athletics and Environment
3489,ENST,26500,Environmental Economics
3490,ENST,26530,"Environment, Agriculture, and Food: Economic and Policy Analysis"
3491,ENST,26531,"Environment, Agriculture, and Food: Advanced Economic and Policy Analysis"
3492,ENST,27100,Integrative Research Seminar: Calumet
3493,ENST,27201,Food Security and Agriculture: Calumet
3494,ENST,27220,Environmental Management and Planning in the Calumet Region
3495,ENST,27301,Restoration Ecology
3496,ENST,27320,Topics in the Ecology of the Calumet Region
3497,ENST,27120,Historical Ecology of the Calumet Region
3498,ENST,27125,Voices of Alterity and the Languages of Immigration
3499,ENST,27150,Urban Design with Nature: Assessing Social and Natural Realms in the Calumet Region
3500,ENST,27155,Urban Design with Nature
3501,ENST,27200,The Calumet Experience
3502,ENST,27210,Approaches to the Second City: Materials and Methods
3503,ENST,27221,Sustainable Urbanism
3504,ENST,27300,Freshwater Ecosystems of the Calumet Region
3505,ENST,27325,Urban Ecology in the Calumet Region
3506,ENST,27330,Spaces of Hope: The City and Its Immigrants
3507,ENST,27400,Epidemiology and Population Health
3508,ENST,27420,"Urban Gardens: Therapeutic, Educational, and Community Building Practicum"
3509,ENST,28601,Ideas of Nature I
3510,ENST,28800,Readings in Spatial Analysis
3511,ENST,28900,Environmental and Science Policy
3512,ENST,28980,Readings in Urban Planning and Design
3513,ENST,29000,Energy and Energy Policy
3514,ENST,29525,The Global Life of Things
3515,ENST,29700,Reading and Research
3516,ENST,29701,"Readings and Research: Working Group in Environment, Agriculture, and Food (EAF"
3517,ENST,29720,Reading and Research: Calumet
3518,ENST,29801,BA Colloquium I
3519,ENST,29802,BA Colloquium II
3520,ENST,29900,B. A. Thesis (Reading and Research
3521,BPRO,28200,Narrating Migration
3522,BPRO,28300,Disability and Design
3523,BPRO,28400,Thinking Psychoanalytically: From the Sciences to the Arts
3524,BPRO,28700,Alternate Reality Games: Theory and Production
3525,BPRO,28800,From Fossils to Fermi's Paradox: Origin and Evolution of Intelligent Life
3526,BPRO,28900,"Inequality: Origins, Dimensions, and Policy"
3527,BPRO,29000,Energy and Energy Policy
3528,BPRO,21500,What is Civic Knowledge
3529,BPRO,22200,"Boundaries, Modules, and Levels"
3530,BPRO,22300,Empire
3531,BPRO,22400,The Ugly American Comes Home
3532,BPRO,22500,"Medicine and Society: Things, Bodies, Persons"
3533,BPRO,22600,Autonomy & Medical Paternalism
3534,BPRO,22612,Medical Ethics: Central Topics
3535,BPRO,22800,Drinking Alcohol: Social Problem or Normal Cultural Practice
3536,BPRO,23000,Cosmos and Conscience: Looking for Ourselves Elsewhere
3537,BPRO,23400,Is Development Sustainable
3538,BPRO,23500,The Organization of Knowledge
3539,BPRO,23600,"Social Context, Biology, and Health"
3540,BPRO,23760,The Social Brain: Social Isolation and Loneliness
3541,BPRO,23800,The Affect System
3542,BPRO,23900,Biological and Cultural Evolution
3543,BPRO,24000,Understanding Wisdom
3544,BPRO,24100,Science and Religion
3545,BPRO,24150,"Romantic Love: Cultural, Philosophical, and Psychological Aspects"
3546,BPRO,24160,Love and Tragedy in Tolstoy's Anna Karenina
3547,BPRO,24200,Psychoneuroimmunology
3548,BPRO,24300,Globalization and Neo-Liberalism
3549,BPRO,24400,Concepts of the Self from Antiquity to the Present
3550,BPRO,24500,Language and Globalization
3551,BPRO,24600,Moments in Atheism
3552,BPRO,24700,From Neo-Liberalism to Neo-Imperialism
3553,BPRO,24800,Complex Problem: World Hunger
3554,BPRO,24900,Biology and Sociology of AIDS
3555,BPRO,25000,Images of Time: Japanese History Through Film
3556,BPRO,25100,Evolutionary Theory and Its Role in the Human Sciences
3557,BPRO,25200,Body and Soul: Approaches to Prayer
3558,BPRO,25400,Jews and Christians in the Middle East
3559,BPRO,25500,Art and Human Rights
3560,BPRO,26030,The Nuclear Age
3561,BPRO,26050,"Memory, Commemoration & Mourning"
3562,BPRO,26102,War
3563,BPRO,26300,Globalization: History and Theory
3564,BPRO,26400,Movies and Madness
3565,BPRO,26500,Picturing Words/Writing Images (Studio
3566,BPRO,26600,Antonioni's Films: Reality and Ambiguity
3567,BPRO,26700,"Mythical History, Paradigmatic Figures: Caesar, Augustus, Charlemagne, Napoleon"
3568,BPRO,26750,Anxiety
3569,BPRO,27000,Perspectives on Imaging
3570,BPRO,27600,Creation and Creativity
3571,BPRO,28000,"Terror, Religion, and Aesthetics"
3572,BPRO,28100,What is Enlightenment
3573,BPRO,28500,Sex and Ethics
3574,BPRO,28600,Health Care and the Limits of State Action
3575,BPRO,29100,What Genomes Teach About Evolution
3576,BPRO,29200,"Global Energy & Climate Challenge: Economics, Science & Policy"
3577,BPRO,29660,Colloquium: Digital Humanities/Digital History
3578,CCTS,21003,Topics in Clinical Research
3579,CCTS,21004,Christian Traditions and Medicine in the Late Modern World
3580,CCTS,20400,Health Disparities in Breast Cancer
3581,CCTS,20400,Health Disparities in Breast Cancer
3582,CCTS,21005,"The Making of the ""Good Physician"": Virtue Ethics and the Development of Moral Character in Medicine"
3583,CCTS,40006,Pharmacogenomics: Discovery and Implementation
3584,CCTS,43100,Topics in Global Health
3585,KNOW,12203,"Italian Renaissance: Dante, Machiavelli, and the Wars of Popes and Kings"
3586,KNOW,15013,Medicine and Society in America
3587,KNOW,17403,"Science, Culture, and Society in Western Civilization II: Early Modern Period"
3588,KNOW,21415,Evolution Before Darwin
3589,KNOW,21416,Reproduction and Motherhood in Multimedia (1800-present
3590,KNOW,22709,"Introduction to Quantum Mechanics,Introduction to Philosophy of Quantum Mechanics"
3591,KNOW,24112,Screening India: Bollywood and Beyond
3592,KNOW,25308,"Lab, Field, and Clinic: History and Anthropology of Medicine and the Life Sciences"
3593,KNOW,25425,"Censorship, Info Control, & Revolutions in Info Technology from the Printing Press to the Internet"
3594,KNOW,27004,Babylon and the Origins of Knowledge
3595,KNOW,27860,History of Evolutionary Behavioral Sciences
3596,KNOW,28900,"Magic, Science, and Religion"
3597,KNOW,29629,Tutorial: Romantic Bodies: Theater in the History of Science and Medicine
3598,KNOW,29630,Tutorial: History and Philosophy of Social Science
3599,KNOW,35000,Winckelmann: Enlightenment Art Historian and Philosopher
3600,CCTS,21003,Topics in Clinical Research
3601,CCTS,21004,Christian Traditions and Medicine in the Late Modern World
3602,CCTS,20400,Health Disparities in Breast Cancer
